# Tortuosity Std - 0.0, 1.0, 2.0 = X, Y, and Z direction - value of -1 denotes a failed tortuosity analysis on at least 1 frame
0.0    6.39800    0.00000
1.0    4.36500    0.00000
2.0    4.44700    0.00000
